Time,Price $,Volume,Value $,Market,Condition
6/10/2021 17:00,100.08,12904,1291432.32,ASX,ET XT
6/10/2021 16:54,100.08,19280,1929542.4,ASX,ET XT
6/10/2021 16:47,100.3127,18517,1857490.266,CXA,SX XT
6/10/2021 16:46,100.08,5364,536829.12,CXA,
6/10/2021 16:45,100.08,24624,2464369.92,ASX,ET XT
6/10/2021 16:43,100.08,2112,211368.96,ASX,LT XT
6/10/2021 16:37,100.08,23085,2310346.8,CXA,LT
6/10/2021 16:35,100.08,23085,2310346.8,CXA,
6/10/2021 16:29,100.08,13465,1347577.2,ASX,L5 XT
6/10/2021 16:28,100.08,6452,645716.16,CXA,LT
6/10/2021 16:27,100.08,6452,645716.16,CXA,
6/10/2021 16:26,104.33,7065,737091.45,ASX,L5 XT
6/10/2021 16:26,99.9673,8468,846523.0964,ASX,L1 XT
6/10/2021 16:26,100.2334,33152,3322937.677,ASX,S1 XT
6/10/2021 16:25,100.08,6020,602481.6,CXA,
6/10/2021 16:22,100.3127,119303,11967606.05,ASX,S1 XT
6/10/2021 16:20,100.312695,88000,8827517.16,ASX,S1 XT
6/10/2021 16:18,100.3127,190946,19154308.81,CXA,SP XT
6/10/2021 16:18,100.08,4816,481985.28,CXA,LT
6/10/2021 16:17,100.08,4816,481985.28,CXA,
6/10/2021 16:15,100.3127,209354,21000865,ASX,S1 XT
6/10/2021 16:14,99.9681,39515,3950239.472,ASX,S1 XT
6/10/2021 16:10,100.08,1000,100080,ASX,
6/10/2021 16:10,100.08,195,19515.6,ASX,
6/10/2021 16:10,100.08,2187,218874.96,ASX,
6/10/2021 16:10,100.08,1000,100080,ASX,
6/10/2021 16:10,100.08,2000,200160,ASX,
6/10/2021 16:10,100.08,1086,108686.88,ASX,
6/10/2021 16:10,100.08,2191,219275.28,ASX,
6/10/2021 16:10,100.08,3606,360888.48,ASX,
6/10/2021 16:10,100.08,50,5004,ASX,
6/10/2021 16:10,100.08,1404,140512.32,ASX,
6/10/2021 16:10,100.08,873,87369.84,ASX,
6/10/2021 16:10,100.08,603,60348.24,ASX,
6/10/2021 16:10,100.08,500,50040,ASX,
6/10/2021 16:10,100.08,300,30024,ASX,
6/10/2021 16:10,100.08,621,62149.68,ASX,
6/10/2021 16:10,100.08,255,25520.4,ASX,
6/10/2021 16:10,100.08,822,82265.76,ASX,
6/10/2021 16:10,100.08,400,40032,ASX,
6/10/2021 16:10,100.08,1086,108686.88,ASX,
6/10/2021 16:10,100.08,5976,598078.08,ASX,
6/10/2021 16:10,100.08,700,70056,ASX,
6/10/2021 16:10,100.08,2908,291032.64,ASX,
6/10/2021 16:10,100.08,500,50040,ASX,
6/10/2021 16:10,100.08,1200,120096,ASX,
6/10/2021 16:10,100.08,1000,100080,ASX,
6/10/2021 16:10,100.08,1086,108686.88,ASX,
6/10/2021 16:10,100.08,820,82065.6,ASX,
6/10/2021 16:10,100.08,1000,100080,ASX,
6/10/2021 16:10,100.08,1086,108686.88,ASX,
6/10/2021 16:10,100.08,30,3002.4,ASX,
6/10/2021 16:10,100.08,1000,100080,ASX,
6/10/2021 16:10,100.08,2500,250200,ASX,
6/10/2021 16:10,100.08,1086,108686.88,ASX,
6/10/2021 16:10,100.08,4237,424038.96,ASX,
6/10/2021 16:10,100.08,819,81965.52,ASX,
6/10/2021 16:10,100.08,2602,260408.16,ASX,
6/10/2021 16:10,100.08,1086,108686.88,ASX,
6/10/2021 16:10,100.08,198,19815.84,ASX,
6/10/2021 16:10,100.08,754,75460.32,ASX,
6/10/2021 16:10,100.08,817,81765.36,ASX,
6/10/2021 16:10,100.08,234,23418.72,ASX,
6/10/2021 16:10,100.08,1263,126401.04,ASX,
6/10/2021 16:10,100.08,500,50040,ASX,
6/10/2021 16:10,100.08,229,22918.32,ASX,
6/10/2021 16:10,100.08,6973,697857.84,ASX,
6/10/2021 16:10,100.08,270,27021.6,ASX,
6/10/2021 16:10,100.08,2000,200160,ASX,
6/10/2021 16:10,100.08,6974,697957.92,ASX,
6/10/2021 16:10,100.08,328,32826.24,ASX,
6/10/2021 16:10,100.08,5000,500400,ASX,
6/10/2021 16:10,100.08,3037,303942.96,ASX,
6/10/2021 16:10,100.08,816,81665.28,ASX,
6/10/2021 16:10,100.08,1147,114791.76,ASX,
6/10/2021 16:10,100.08,3243,324559.44,ASX,
6/10/2021 16:10,100.08,3828,383106.24,ASX,
6/10/2021 16:10,100.08,4008,401120.64,ASX,
6/10/2021 16:10,100.08,3427,342974.16,ASX,
6/10/2021 16:10,100.08,32,3202.56,ASX,
6/10/2021 16:10,100.08,1,100.08,ASX,
6/10/2021 16:10,100.08,1004,100480.32,ASX,
6/10/2021 16:10,100.08,536,53642.88,ASX,
6/10/2021 16:10,100.08,211,21116.88,ASX,
6/10/2021 16:10,100.08,100,10008,ASX,
6/10/2021 16:10,100.08,150,15012,ASX,
6/10/2021 16:10,100.08,4539,454263.12,ASX,
6/10/2021 16:10,100.08,1861,186248.88,ASX,
6/10/2021 16:10,100.08,200,20016,ASX,
6/10/2021 16:10,100.08,1001,100180.08,ASX,
6/10/2021 16:10,100.08,50,5004,ASX,
6/10/2021 16:10,100.08,540,54043.2,ASX,
6/10/2021 16:10,100.08,4908,491192.64,ASX,
6/10/2021 16:10,100.08,7,700.56,ASX,
6/10/2021 16:10,100.08,814,81465.12,ASX,
6/10/2021 16:10,100.08,24922,2494193.76,ASX,
6/10/2021 16:10,100.08,60,6004.8,ASX,
6/10/2021 16:10,100.08,1,100.08,ASX,
6/10/2021 16:10,100.08,5878,588270.24,ASX,
6/10/2021 16:10,100.08,1,100.08,ASX,
6/10/2021 16:10,100.08,813,81365.04,ASX,
6/10/2021 16:10,100.08,2083,208466.64,ASX,
6/10/2021 16:10,100.08,3547,354983.76,ASX,
6/10/2021 16:10,100.08,2393,239491.44,ASX,
6/10/2021 16:10,100.08,55300,5534424,ASX,
6/10/2021 16:10,100.08,1,100.08,ASX,
6/10/2021 16:10,100.08,35901,3592972.08,ASX,
6/10/2021 16:10,100.08,161,16112.88,ASX,
6/10/2021 16:10,100.08,3640,364291.2,ASX,
6/10/2021 16:10,100.08,3504,350680.32,ASX,
6/10/2021 16:10,100.08,1493,149419.44,ASX,
6/10/2021 16:10,100.08,6907,691252.56,ASX,
6/10/2021 16:10,100.08,20,2001.6,ASX,
6/10/2021 16:10,100.08,2066,206765.28,ASX,
6/10/2021 16:10,100.08,1,100.08,ASX,
6/10/2021 16:10,100.08,1,100.08,ASX,
6/10/2021 16:10,100.08,12,1200.96,ASX,
6/10/2021 16:10,100.08,47,4703.76,ASX,
6/10/2021 16:10,100.08,1,100.08,ASX,
6/10/2021 16:10,100.08,2656,265812.48,ASX,
6/10/2021 16:10,100.08,22,2201.76,ASX,
6/10/2021 16:10,100.08,132,13210.56,ASX,
6/10/2021 16:10,100.08,1,100.08,ASX,
6/10/2021 16:10,100.08,1576,157726.08,ASX,
6/10/2021 16:10,100.08,337,33726.96,ASX,
6/10/2021 16:10,100.08,150,15012,ASX,
6/10/2021 16:10,100.08,100,10008,ASX,
6/10/2021 16:10,100.08,35,3502.8,ASX,
6/10/2021 16:10,100.08,1070,107085.6,ASX,
6/10/2021 16:10,100.08,4,400.32,ASX,
6/10/2021 16:10,100.08,860,86068.8,ASX,
6/10/2021 16:10,100.08,535,53542.8,ASX,
6/10/2021 16:10,100.08,36761,3679040.88,ASX,
6/10/2021 16:10,100.08,2757,275920.56,ASX,
6/10/2021 16:10,100.08,400,40032,ASX,
6/10/2021 16:10,100.08,9134,914130.72,ASX,
6/10/2021 16:10,100.08,185,18514.8,ASX,
6/10/2021 16:10,100.08,102,10208.16,ASX,
6/10/2021 16:10,100.08,11110,1111888.8,ASX,
6/10/2021 16:10,100.08,3133,313550.64,ASX,
6/10/2021 16:10,100.08,600,60048,ASX,
6/10/2021 16:10,100.08,500,50040,ASX,
6/10/2021 16:10,100.08,1500,150120,ASX,
6/10/2021 16:10,100.08,6274,627901.92,ASX,
6/10/2021 16:10,100.08,500,50040,ASX,
6/10/2021 16:10,100.08,200,20016,ASX,
6/10/2021 16:10,100.08,1,100.08,ASX,
6/10/2021 16:10,100.08,194,19415.52,ASX,
6/10/2021 16:10,100.08,6193,619795.44,ASX,
6/10/2021 16:10,100.08,603,60348.24,ASX,
6/10/2021 16:10,100.08,1073,107385.84,ASX,
6/10/2021 16:10,100.08,216,21617.28,ASX,
6/10/2021 16:10,100.08,37722,3775217.76,ASX,
6/10/2021 16:10,100.08,1880,188150.4,ASX,
6/10/2021 16:10,100.08,9924,993193.92,ASX,XT
6/10/2021 16:10,100.08,12236,1224578.88,ASX,
6/10/2021 16:10,100.08,594,59447.52,ASX,
6/10/2021 16:10,100.08,773,77361.84,ASX,
6/10/2021 16:10,100.08,164,16413.12,ASX,
6/10/2021 16:10,100.08,19,1901.52,ASX,
6/10/2021 16:10,100.08,39,3903.12,ASX,
6/10/2021 16:10,100.08,64,6405.12,ASX,
6/10/2021 16:10,100.08,219,21917.52,ASX,
6/10/2021 16:10,100.08,40,4003.2,ASX,
6/10/2021 16:10,100.08,17186,1719974.88,ASX,
6/10/2021 16:10,100.08,1000,100080,ASX,
6/10/2021 16:10,100.08,482,48238.56,ASX,
6/10/2021 16:10,100.08,460,46036.8,ASX,
6/10/2021 16:10,100.08,504,50440.32,ASX,
6/10/2021 16:10,100.08,13465,1347577.2,ASX,
6/10/2021 16:10,100.08,6944,694955.52,ASX,
6/10/2021 16:10,100.08,2500,250200,ASX,
6/10/2021 16:10,100.08,8423,842973.84,ASX,
6/10/2021 16:10,100.08,1182,118294.56,ASX,
6/10/2021 16:10,100.08,40,4003.2,ASX,
6/10/2021 16:10,100.08,121,12109.68,ASX,
6/10/2021 16:10,100.08,9445,945255.6,ASX,
6/10/2021 16:10,100.08,1552,155324.16,ASX,
6/10/2021 16:10,100.08,254,25420.32,ASX,
6/10/2021 16:10,100.08,71,7105.68,ASX,
6/10/2021 16:10,100.08,88,8807.04,ASX,
6/10/2021 16:10,100.08,6510,651520.8,ASX,
6/10/2021 16:10,100.08,22,2201.76,ASX,
6/10/2021 16:10,100.08,61,6104.88,ASX,
6/10/2021 16:10,100.08,109,10908.72,ASX,
6/10/2021 16:10,100.08,1195,119595.6,ASX,
6/10/2021 16:10,100.08,6114,611889.12,ASX,
6/10/2021 16:10,100.08,3004,300640.32,ASX,
6/10/2021 16:10,100.08,532,53242.56,ASX,
6/10/2021 16:10,100.08,1,100.08,ASX,
6/10/2021 16:10,100.08,5163,516713.04,ASX,
6/10/2021 16:10,100.08,34,3402.72,ASX,
6/10/2021 16:10,100.08,20,2001.6,ASX,
6/10/2021 16:10,100.08,1495,149619.6,ASX,
6/10/2021 16:10,100.08,954,95476.32,ASX,
6/10/2021 16:10,100.08,326,32626.08,ASX,
6/10/2021 16:10,100.08,282,28222.56,ASX,
6/10/2021 16:10,100.08,34965,3499297.2,ASX,
6/10/2021 16:10,100.08,19582,1959766.56,ASX,
6/10/2021 16:10,100.08,8118,812449.44,ASX,
6/10/2021 16:10,100.08,721,72157.68,ASX,
6/10/2021 16:10,100.08,1068,106885.44,ASX,
6/10/2021 16:10,100.08,1,100.08,ASX,
6/10/2021 16:10,100.08,66,6605.28,ASX,
6/10/2021 16:10,100.08,1,100.08,ASX,
6/10/2021 16:10,100.08,210,21016.8,ASX,
6/10/2021 16:10,100.08,1695,169635.6,ASX,
6/10/2021 16:10,100.08,700,70056,ASX,
6/10/2021 16:10,100.08,499,49939.92,ASX,
6/10/2021 16:10,100.08,450,45036,ASX,
6/10/2021 16:10,100.08,1432,143314.56,ASX,
6/10/2021 16:10,100.08,1564,156525.12,ASX,
6/10/2021 16:10,100.08,170,17013.6,ASX,
6/10/2021 16:10,100.08,11725,1173438,ASX,
6/10/2021 16:10,100.08,38841,3887207.28,ASX,
6/10/2021 16:10,100.08,323,32325.84,ASX,
6/10/2021 16:10,100.08,1332,133306.56,ASX,
6/10/2021 16:10,100.08,2785,278722.8,ASX,
6/10/2021 16:10,100.08,383,38330.64,ASX,
6/10/2021 16:10,100.08,23254,2327260.32,ASX,
6/10/2021 16:10,100.08,500,50040,ASX,
6/10/2021 16:10,100.08,750,75060,ASX,
6/10/2021 16:10,100.08,400,40032,ASX,
6/10/2021 16:10,100.08,600,60048,ASX,
6/10/2021 16:10,100.08,827,82766.16,ASX,
6/10/2021 16:10,100.08,851,85168.08,ASX,
6/10/2021 16:10,100.08,256,25620.48,ASX,
6/10/2021 16:10,100.08,135,13510.8,ASX,
6/10/2021 16:10,100.08,8422,842873.76,ASX,
6/10/2021 16:10,100.08,50,5004,ASX,
6/10/2021 16:10,100.08,2608,261008.64,ASX,
6/10/2021 16:10,100.08,2209,221076.72,ASX,
6/10/2021 16:10,100.08,11087,1109586.96,ASX,
6/10/2021 16:10,100.08,12006,1201560.48,ASX,
6/10/2021 16:10,100.08,15034,1504602.72,ASX,
6/10/2021 16:10,100.08,1921,192253.68,ASX,
6/10/2021 16:10,100.08,2869,287129.52,ASX,
6/10/2021 16:10,100.08,165,16513.2,ASX,
6/10/2021 16:10,100.08,504,50440.32,ASX,
6/10/2021 16:10,100.08,44,4403.52,ASX,
6/10/2021 16:10,100.08,151,15112.08,ASX,
6/10/2021 16:10,100.08,9,900.72,ASX,
6/10/2021 16:10,100.08,16534,1654722.72,ASX,
6/10/2021 16:10,100.08,897,89771.76,ASX,
6/10/2021 16:10,100.08,8799,880603.92,ASX,
6/10/2021 16:10,100.08,3490,349279.2,ASX,
6/10/2021 16:10,100.08,8343,834967.44,ASX,
6/10/2021 16:10,100.08,600,60048,ASX,
6/10/2021 16:10,100.08,1094,109487.52,ASX,
6/10/2021 16:10,100.08,31,3102.48,ASX,
6/10/2021 16:10,100.08,427,42734.16,ASX,
6/10/2021 16:10,100.08,2317,231885.36,ASX,
6/10/2021 16:10,100.08,228,22818.24,ASX,
6/10/2021 16:10,100.08,122,12209.76,ASX,
6/10/2021 16:10,100.08,34,3402.72,ASX,
6/10/2021 16:10,100.08,1091,109187.28,ASX,
6/10/2021 16:10,100.08,862,86268.96,ASX,
6/10/2021 16:10,100.08,52,5204.16,ASX,
6/10/2021 16:10,100.08,3392,339471.36,ASX,
6/10/2021 16:10,100.08,4833,483686.64,ASX,
6/10/2021 16:10,100.08,30,3002.4,ASX,
6/10/2021 16:10,100.08,4144,414731.52,ASX,
6/10/2021 16:10,100.08,4149,415231.92,ASX,
6/10/2021 16:10,100.08,16500,1651320,ASX,
6/10/2021 16:10,100.08,7352,735788.16,ASX,
6/10/2021 16:10,100.08,24471,2449057.68,ASX,
6/10/2021 16:10,100.08,23712,2373096.96,ASX,
6/10/2021 16:10,100.08,1240,124099.2,ASX,
6/10/2021 16:10,100.08,1000,100080,ASX,
6/10/2021 16:10,100.08,11,1100.88,ASX,
6/10/2021 16:10,100.08,1685,168634.8,ASX,
6/10/2021 16:10,100.08,1867,186849.36,ASX,
6/10/2021 16:10,100.08,1,100.08,ASX,
6/10/2021 16:10,100.08,157,15712.56,ASX,
6/10/2021 16:10,100.08,4544,454763.52,ASX,
6/10/2021 16:10,100.08,4702,470576.16,ASX,
6/10/2021 16:10,100.08,3626,362890.08,ASX,
6/10/2021 16:10,100.08,6166,617093.28,ASX,
6/10/2021 16:10,100.08,5803,580764.24,ASX,
6/10/2021 16:10,100.08,1185,118594.8,ASX,
6/10/2021 16:10,100.08,32,3202.56,ASX,
6/10/2021 16:10,100.08,1046,104683.68,ASX,XT
6/10/2021 16:10,100.08,4804,480784.32,ASX,XT
6/10/2021 16:10,100.08,490,49039.2,ASX,
6/10/2021 16:10,100.08,1297,129803.76,ASX,XT
6/10/2021 16:10,100.08,1313,131405.04,ASX,XT
6/10/2021 16:10,100.08,256,25620.48,ASX,XT
6/10/2021 16:10,100.08,172,17213.76,ASX,XT
6/10/2021 16:10,100.08,1367,136809.36,ASX,XT
6/10/2021 16:10,100.08,9999,1000699.92,ASX,XT
6/10/2021 16:10,100.08,7,700.56,ASX,XT
6/10/2021 16:10,100.08,642,64251.36,ASX,XT
6/10/2021 16:10,100.08,1106,110688.48,ASX,
6/10/2021 16:10,100.08,523,52341.84,ASX,
6/10/2021 16:10,100.08,603,60348.24,ASX,
6/10/2021 16:10,100.08,709,70956.72,ASX,
6/10/2021 16:10,100.08,40,4003.2,ASX,
6/10/2021 16:10,100.08,3225,322758,ASX,
6/10/2021 16:10,100.08,1502,150320.16,ASX,
6/10/2021 16:10,100.08,3655,365792.4,ASX,
6/10/2021 16:10,100.08,1032,103282.56,ASX,
6/10/2021 16:10,100.08,223,22317.84,ASX,
6/10/2021 16:10,100.08,15,1501.2,ASX,
6/10/2021 16:10,100.08,2606,260808.48,ASX,
6/10/2021 16:10,100.08,678,67854.24,ASX,
6/10/2021 16:10,100.08,1889,189051.12,ASX,
6/10/2021 16:10,100.08,4086,408926.88,ASX,
6/10/2021 16:10,100.08,1932,193354.56,ASX,
6/10/2021 16:10,100.08,575,57546,ASX,
6/10/2021 16:10,100.08,19,1901.52,ASX,
6/10/2021 16:10,100.08,594,59447.52,ASX,
6/10/2021 16:10,100.08,919,91973.52,ASX,
6/10/2021 16:10,100.08,39,3903.12,ASX,
6/10/2021 16:10,100.08,2620,262209.6,ASX,XT
6/10/2021 16:10,100.08,92,9207.36,ASX,
6/10/2021 16:10,100.08,224,22417.92,ASX,
6/10/2021 16:10,100.08,43,4303.44,ASX,
6/10/2021 16:10,100.08,89,8907.12,ASX,
6/10/2021 16:10,100.08,122,12209.76,ASX,
6/10/2021 16:10,100.08,1320,132105.6,ASX,
6/10/2021 16:10,100.08,461,46136.88,ASX,
6/10/2021 16:10,100.08,941,94175.28,ASX,
6/10/2021 16:10,100.08,3547,354983.76,ASX,
6/10/2021 16:10,100.08,3,300.24,ASX,
6/10/2021 16:10,100.08,103,10308.24,ASX,
6/10/2021 16:10,100.08,3157,315952.56,ASX,
6/10/2021 16:10,100.08,4626,462970.08,ASX,
6/10/2021 16:10,100.08,130,13010.4,ASX,
6/10/2021 16:10,100.08,14636,1464770.88,ASX,
6/10/2021 16:10,100.08,5787,579162.96,ASX,
6/10/2021 16:10,100.08,236,23618.88,ASX,
6/10/2021 16:10,100.08,11053,1106184.24,ASX,
6/10/2021 16:10,100.08,233,23318.64,ASX,XT
6/10/2021 16:10,100.08,79,7906.32,ASX,XT
6/10/2021 16:10,100.08,140,14011.2,ASX,
6/10/2021 16:10,100.08,1753,175440.24,ASX,
6/10/2021 16:10,100.08,26000,2602080,ASX,
6/10/2021 16:10,100.08,10410,1041832.8,ASX,
6/10/2021 16:10,100.08,297,29723.76,ASX,
6/10/2021 16:10,100.08,44,4403.52,ASX,
6/10/2021 16:10,100.08,61,6104.88,ASX,
6/10/2021 16:10,100.08,10,1000.8,ASX,
6/10/2021 16:10,100.08,16,1601.28,ASX,
6/10/2021 16:10,100.08,512,51240.96,ASX,
6/10/2021 16:10,100.08,133,13310.64,ASX,
6/10/2021 16:10,100.08,14517,1452861.36,ASX,
6/10/2021 16:10,100.08,8998,900519.84,ASX,
6/10/2021 16:10,100.08,62,6204.96,ASX,
6/10/2021 16:10,100.08,7834,784026.72,ASX,
6/10/2021 16:10,100.08,578,57846.24,ASX,
6/10/2021 16:10,100.08,380,38030.4,ASX,
6/10/2021 16:10,100.08,8148,815451.84,ASX,
6/10/2021 16:10,100.08,7073,707865.84,ASX,
6/10/2021 16:10,100.08,18927,1894214.16,ASX,
6/10/2021 16:10,100.08,100,10008,ASX,
6/10/2021 16:10,100.08,1049,104983.92,ASX,
6/10/2021 15:59,100,3,300,ASX,
6/10/2021 15:59,100,21,2100,ASX,
6/10/2021 15:59,99.96,2,199.92,ASX,XT
6/10/2021 15:59,99.96,1,99.96,ASX,XT
6/10/2021 15:59,100,7,700,ASX,
6/10/2021 15:59,99.96,1,99.96,ASX,
6/10/2021 15:59,99.96,22,2199.12,ASX,
6/10/2021 15:59,100,21,2100,ASX,
6/10/2021 15:59,99.99,6,599.94,ASX,
6/10/2021 15:59,99.99,2,199.98,ASX,
6/10/2021 15:59,99.99,1,99.99,ASX,
6/10/2021 15:59,99.99,60,5999.4,ASX,
6/10/2021 15:59,99.99,1,99.99,ASX,
6/10/2021 15:59,100,194,19400,ASX,
6/10/2021 15:59,100,1378,137800,ASX,
6/10/2021 15:59,100,100,10000,ASX,
6/10/2021 15:59,100,110,11000,ASX,
6/10/2021 15:59,99.99,76,7599.24,ASX,
6/10/2021 15:59,99.99,1,99.99,ASX,
6/10/2021 15:59,99.98,4,399.92,ASX,
6/10/2021 15:59,99.98,15,1499.7,ASX,
6/10/2021 15:59,99.98,93,9298.14,ASX,
6/10/2021 15:59,99.98,491,49090.18,ASX,
6/10/2021 15:59,99.99,328,32796.72,CXA,
6/10/2021 15:59,99.96,1,99.96,ASX,
6/10/2021 15:59,99.98,9,899.82,ASX,
6/10/2021 15:59,99.96,5,499.8,ASX,
6/10/2021 15:59,99.96,97,9696.12,ASX,
6/10/2021 15:59,99.98,298,29794.04,CXA,
6/10/2021 15:59,99.95,1,99.95,ASX,
6/10/2021 15:59,99.92,231,23081.52,ASX,XT
6/10/2021 15:59,99.92,1,99.92,ASX,
6/10/2021 15:59,99.92,1,99.92,ASX,
6/10/2021 15:59,99.92,5,499.6,ASX,
6/10/2021 15:59,99.95,10,999.5,ASX,
6/10/2021 15:59,99.96,2,199.92,ASX,
6/10/2021 15:59,99.96,1,99.96,ASX,
6/10/2021 15:59,99.94,4,399.76,ASX,
6/10/2021 15:59,99.92,1,99.92,ASX,
6/10/2021 15:59,99.92,57,5695.44,ASX,
6/10/2021 15:59,99.92,1,99.92,ASX,
6/10/2021 15:59,99.92,90,8992.8,ASX,
6/10/2021 15:59,99.92,149,14888.08,ASX,
6/10/2021 15:59,99.92,2,199.84,ASX,
6/10/2021 15:59,99.92,9,899.28,ASX,
6/10/2021 15:59,99.92,49,4896.08,ASX,
6/10/2021 15:59,99.92,13,1298.96,ASX,
6/10/2021 15:59,99.92,78,7793.76,ASX,
6/10/2021 15:59,99.92,1,99.92,ASX,
6/10/2021 15:59,99.92,29,2897.68,ASX,
6/10/2021 15:59,99.9,15,1498.5,ASX,
6/10/2021 15:59,99.92,107,10691.44,ASX,
6/10/2021 15:59,99.92,10,999.2,ASX,
6/10/2021 15:59,99.92,522,52158.24,ASX,
6/10/2021 15:59,99.92,2,199.84,ASX,
6/10/2021 15:59,99.92,20,1998.4,ASX,
6/10/2021 15:59,99.92,8,799.36,ASX,
6/10/2021 15:59,99.9,45,4495.5,ASX,
6/10/2021 15:59,99.9,73,7292.7,ASX,
6/10/2021 15:59,99.9,87,8691.3,ASX,XT
6/10/2021 15:59,99.9,2,199.8,ASX,
6/10/2021 15:59,99.9,17,1698.3,ASX,
6/10/2021 15:59,99.92,19,1898.48,ASX,
6/10/2021 15:59,99.92,378,37769.76,ASX,
6/10/2021 15:59,99.92,96,9592.32,ASX,
6/10/2021 15:59,99.92,4,399.68,ASX,
6/10/2021 15:59,99.9,1,99.9,ASX,
6/10/2021 15:59,99.92,100,9992,ASX,
6/10/2021 15:59,99.9,11,1098.9,ASX,
6/10/2021 15:59,99.92,20,1998.4,ASX,
6/10/2021 15:59,99.92,150,14988,ASX,
6/10/2021 15:59,99.92,6,599.52,ASX,
6/10/2021 15:59,99.92,1,99.92,ASX,
6/10/2021 15:59,99.9,36,3596.4,ASX,
6/10/2021 15:59,99.9,1706,170429.4,ASX,
6/10/2021 15:59,99.91,1,99.91,ASX,
6/10/2021 15:59,99.91,2,199.82,ASX,
6/10/2021 15:59,99.91,255,25477.05,ASX,
6/10/2021 15:59,99.91,2,199.82,ASX,
6/10/2021 15:59,99.91,7,699.37,ASX,
6/10/2021 15:59,99.92,55,5495.6,ASX,
6/10/2021 15:59,99.92,5,499.6,ASX,
6/10/2021 15:59,99.92,160,15987.2,ASX,
6/10/2021 15:59,99.92,57,5695.44,ASX,
6/10/2021 15:59,99.92,158,15787.36,ASX,
6/10/2021 15:59,99.92,125,12490,ASX,
6/10/2021 15:59,99.93,4,399.72,ASX,
6/10/2021 15:59,99.93,43,4296.99,ASX,
6/10/2021 15:59,99.93,2,199.86,ASX,
6/10/2021 15:59,99.93,32,3197.76,ASX,
6/10/2021 15:59,99.93,13,1299.09,ASX,
6/10/2021 15:59,99.93,20,1998.6,ASX,
6/10/2021 15:59,99.95,5,499.75,ASX,
6/10/2021 15:59,99.93,12,1199.16,ASX,
6/10/2021 15:59,99.95,1,99.95,ASX,
6/10/2021 15:59,99.94,33,3298.02,ASX,
6/10/2021 15:59,99.94,5,499.7,ASX,
6/10/2021 15:59,99.94,13,1299.22,ASX,
6/10/2021 15:59,99.94,2,199.88,ASX,
6/10/2021 15:59,99.94,29,2898.26,ASX,
6/10/2021 15:59,99.94,1,99.94,ASX,
6/10/2021 15:59,99.94,1,99.94,ASX,
6/10/2021 15:59,99.94,29,2898.26,ASX,
6/10/2021 15:59,99.94,67,6695.98,ASX,
6/10/2021 15:59,99.94,6,599.64,CXA,
6/10/2021 15:59,99.94,10,999.4,CXA,
6/10/2021 15:59,99.94,1,99.94,ASX,
6/10/2021 15:59,99.94,1,99.94,CXA,
6/10/2021 15:59,99.94,17,1698.98,ASX,
6/10/2021 15:59,99.93,187,18686.91,ASX,
6/10/2021 15:59,99.93,42,4197.06,ASX,
6/10/2021 15:59,99.93,29,2897.97,ASX,
6/10/2021 15:59,99.93,26,2598.18,ASX,
6/10/2021 15:59,99.93,7,699.51,ASX,
6/10/2021 15:59,99.93,5,499.65,ASX,
6/10/2021 15:59,99.93,8,799.44,ASX,
6/10/2021 15:59,99.93,17,1698.81,ASX,
6/10/2021 15:59,99.93,17,1698.81,ASX,
6/10/2021 15:59,99.93,1,99.93,ASX,
6/10/2021 15:59,99.93,17,1698.81,ASX,
6/10/2021 15:59,99.93,31,3097.83,ASX,
6/10/2021 15:59,99.93,1,99.93,ASX,
6/10/2021 15:59,99.93,79,7894.47,ASX,
6/10/2021 15:59,99.93,193,19286.49,ASX,
6/10/2021 15:59,99.93,1,99.93,ASX,
6/10/2021 15:59,99.93,133,13290.69,ASX,
6/10/2021 15:59,99.93,2,199.86,CXA,
6/10/2021 15:59,99.91,47,4695.77,ASX,
6/10/2021 15:59,99.93,12,1199.16,ASX,
6/10/2021 15:59,99.91,5,499.55,ASX,
6/10/2021 15:59,99.93,1,99.93,ASX,
6/10/2021 15:59,99.91,23,2297.93,ASX,
6/10/2021 15:59,99.91,1,99.91,ASX,
6/10/2021 15:59,99.93,1,99.93,ASX,
6/10/2021 15:59,99.91,10,999.1,ASX,
6/10/2021 15:59,99.91,129,12888.39,ASX,
6/10/2021 15:59,99.91,121,12089.11,ASX,
6/10/2021 15:59,99.93,1,99.93,ASX,
6/10/2021 15:59,99.93,48,4796.64,ASX,
6/10/2021 15:59,99.93,1,99.93,ASX,
6/10/2021 15:59,99.91,22,2198.02,ASX,
6/10/2021 15:59,99.91,42,4196.22,ASX,
6/10/2021 15:59,99.93,25,2498.25,ASX,
6/10/2021 15:59,99.92,12,1199.04,ASX,
6/10/2021 15:59,99.92,3,299.76,ASX,
6/10/2021 15:59,99.92,7,699.44,ASX,
6/10/2021 15:59,99.92,19,1898.48,ASX,
6/10/2021 15:59,99.92,12,1199.04,ASX,
6/10/2021 15:59,99.92,4,399.68,ASX,
6/10/2021 15:59,99.92,8,799.36,ASX,
6/10/2021 15:59,99.92,67,6694.64,ASX,
6/10/2021 15:59,99.92,31,3097.52,ASX,
6/10/2021 15:59,99.92,1,99.92,ASX,
6/10/2021 15:59,99.92,27,2697.84,ASX,
6/10/2021 15:59,99.92,249,24880.08,ASX,
6/10/2021 15:59,99.92,4,399.68,ASX,
6/10/2021 15:59,99.92,14,1398.88,ASX,
